"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S2",22,FALSE,FALSE,FALSE,FALSE,5,0.585885781836651,0.585885781836651,0.00149316894470163,0.00255361055214558,687.02190325226,0.999999779671355,5,2186.48,"(troot(x4)*troot(x4))*x7","troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x9",1,1,1
"S3",22,FALSE,FALSE,FALSE,FALSE,6,0.548505732812947,0.548505732812947,0.00114216689997113,0.00217885792831938,675.704283699749,0.999999839594424,6,1972.108,"x6*troot(x4*x4)","x9*troot(x4*x4)","(x9*troot(x4*x4))*x6",1,1,0.999999999999999
"S4",22,FALSE,FALSE,FALSE,FALSE,5,0.585804689297772,0.585804689297772,0.00172506854060459,0.00257615088973702,699.010338532581,0.999999775764572,5,2298.924,"x9*troot(x4*x4)","troot(x4*x4)","x7*troot(x4*x4)",1,1,1
"S5",22,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.00091726517003967,0.00159105499259327,683.955183587772,0.999999914467332,4,1827.892,"troot(x4*x4)","troot(x4*x4)*x6","x9",1,0.999999983763843,0.590561603183023
"S6",22,TRUE,FALSE,FALSE,FALSE,9,0.161602262336639,0.0684469581518207,0.00188478736860248,0.0036755018075961,747.097046948882,0.999999543548207,10,2389.569,"troot((x4*x6)*x4)","x8*x4","(x8*x4)*x1",1,1,1
"S1",23,FALSE,FALSE,FALSE,FALSE,5,0.628232210442299,0.628232210442299,0.000914698403134499,0.00157655464705689,683.955183587773,0.999999916019261,5,1907.387,"troot(x4*x4)","x6*troot(x4*x4)","x9",1,1,0.589834701481166
"S2",23,FALSE,FALSE,FALSE,FALSE,7,0.41479135458395,0.41479135458395,0.00156145082083459,0.00242312369450497,700.057650136979,0.999999801613185,7,2224.825,"troot(x4*x4)","troot(x4*x4)*x9","troot(x4*x4)*x7",1,1,0.999999999999944
"S3",23,FALSE,FALSE,FALSE,FALSE,14,0.528910799312752,0.528910799312752,0.0465595321837414,0.309161582255672,631.799605979524,0.996770519411413,14,2256.512,"sin_deg(x4*x7)*x4","troot(x4)*x4","(x4*x4)*x10",1,1,1
"S4",23,TRUE,FALSE,FALSE,FALSE,9,0.35076186050444,0.278624289449378,0.0016331797188942,0.00309114734556948,736.177659538979,0.999999677149807,10,2298.327,"troot(x4*(x6*x4))","x4*x8","troot(x4*(x6*x4))*troot(x4*x8)",1,1,1
"S5",23,FALSE,FALSE,TRUE,FALSE,5,0.536363991502977,0.443636831464045,0.00164805650216608,0.00252500951596317,667.305364782238,0.99999978457918,6,2189.276,"x7*(troot(x4*x9)*troot(x4*x9))","troot(x4*x9)*troot(x4*x9)","troot(x4*x4)",1,1,1
