"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P4",24,FALSE,FALSE,FALSE,FALSE,2,0.994001745179826,0.994001745179826,0.0630495432753365,2,638.5,"x4","x9*(pm05(x4)*x4)","NA"
"P4",25,FALSE,FALSE,FALSE,FALSE,4,0.793473210485902,0.793473210485902,0.151037163304846,4,671.580000000002,"x4","troot(x4)","troot(x4)*troot(x4)"
"P4",26,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0703852124210319,1,642.429999999993,"troot(x4*x4)*x9","NA","NA"
"P4","Mod",FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0750376236777708,1,644.44,"troot(x4*x4)*x9","NA","NA"
"P4",28,FALSE,FALSE,FALSE,FALSE,3,0.527296375427124,0.527296375427124,0.0465617159271782,3,656.830000000002,"troot(x4*x4)","x2*x4","x4*x3"
"P4","Mod",FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0763901940728951,1,681.28,"x9*troot(x4*x4)","NA","NA"
"P4",30,FALSE,FALSE,FALSE,FALSE,3,0.996013456218618,0.996013456218618,0.117316850266714,3,670.699999999997,"troot(x4*x4)","x4","x4*pm05(x4)"
"P5",1,FALSE,FALSE,FALSE,FALSE,2,0.999999532205006,0.999999532205006,0.0294777626788008,2,606.570000000007,"troot(x4*x4)*sin(x6)","troot(x4*x4)","NA"
"P5",2,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0550373410365272,2,574.050000000003,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"P5",3,FALSE,FALSE,FALSE,FALSE,3,0.986429556163368,0.986429556163368,0.0763859997109546,3,582.220000000001,"x4","x9*sigmoid(pm05(x4))","troot(x4)*x9"
"P5",4,FALSE,TRUE,FALSE,FALSE,1,0.999999695829097,0.99999974420151,0.0277279254405158,2,597.639999999999,"troot(x4*(x4*x9))","x9*troot(x4*x4)","NA"
