"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P5",38,FALSE,FALSE,FALSE,FALSE,15,0.550244331064108,0.550244331064108,6.37526852580123e+289,591.642430257648,-Inf,15,NA,"x7","(x8*x4)*x4","(x4*(x4*x8))*x4",0.999904832891525,0.852256570929342,0.851754197634999
"P6",38,FALSE,FALSE,FALSE,FALSE,6,0.684407751220701,0.684407751220701,0.00101395139688067,653.73124647908,0.999999910628118,6,NA,"troot(x6*x4)","troot(x4)*troot(x4)","p3(1+troot(x6*x4))",1,1,1
"P1",39,FALSE,FALSE,TRUE,FALSE,4,0.364350971898896,0.205438766949211,NA,634.817339720948,NA,5,NA,"troot(1+((x4*x9)*(x4*x9)))*x9","troot(1+((x4*x9)*(x4*x9)))","x5*x1",0.999999969773324,0.999999969773324,0.999999691697814
"P2",39,FALSE,FALSE,FALSE,FALSE,5,0.579236914379572,0.579236914379572,2.35717336080777e+285,692.722050182159,-Inf,5,NA,"x9*troot(x4*x4)","troot(x4*x4)","x7*troot(x4*x4)",1,1,0.999743901554827
"P3",39,FALSE,FALSE,TRUE,FALSE,10,0.168744310128332,0.0856187619714011,0.00232852862743991,697.558040774806,0.999999160833873,11,NA,"x4*x4","x7","p3(x8*troot(x4))",0.999999695286541,0.999999695135014,0.999999695133314
"P4",39,FALSE,FALSE,FALSE,FALSE,12,0.383897150648728,0.383897150648728,0.00179566966357296,657.976093852927,0.999999582646238,12,NA,"troot((x4*x9)*x4)*troot(1+x6)","troot((x4*x9)*x4)*x9","x7",0.816799804698255,0.816799804698255,0.816641966165736
"P5",39,FALSE,FALSE,FALSE,FALSE,13,0.41543980280421,0.41543980280421,8.43270331192232e+265,598.425786072387,-Inf,13,NA,"x4","troot(x4)","x4*x4",1,1,1
"P6",39,FALSE,FALSE,FALSE,FALSE,5,0.358243645301953,0.358243645301953,0.000909850260464118,683.955183587773,0.999999915915176,5,NA,"troot(x4*x4)","x6*troot(x4*x4)","x9",0.999986772027004,0.999986772026922,0.524678975191397
"P1",40,FALSE,FALSE,FALSE,FALSE,7,0.317831347573838,0.317831347573838,NA,622.413457955398,NA,7,NA,"x9*troot(troot(x4)+(x4*x4))","troot(1+(1+(x4*x4)))","p3(sin_deg(x5))",0.999999999999986,0.999999999999986,0.999795538788075
"P2",40,FALSE,TRUE,FALSE,FALSE,6,0.420367790615341,0.323762481141784,0.00151378272711379,698.915048366659,0.999999803114047,7,NA,"troot(x4*x4)","troot(x4*x4)*x7","troot(x4*(x4*x9))",0.99998673675751,0.999985753329609,0.999985753329609
"P3",40,FALSE,FALSE,FALSE,FALSE,10,0.749107279740097,0.749107279740097,0.0253438464847194,586.174566301051,0.999105987493441,10,NA,"troot(x4)*x4","x4","x7*(troot(x4)*x4)",1,1,1
"P4",40,FALSE,FALSE,FALSE,FALSE,6,0.434257014150517,0.434257014150517,0.00154888057511037,700.057650136979,0.999999803325095,6,NA,"troot(x4*x4)","x7*troot(x4*x4)","troot(x4*x4)*x9",0.999999996268758,0.999999898424823,0.999999898424823
"P5",40,TRUE,FALSE,FALSE,FALSE,2,0.641505520012678,0.462258280019017,0.000818018214366414,684.777371260963,0.999999909795911,3,NA,"troot((x4*x4)*x6)","troot(x4*x4)","x6",1,0.999999987552917,0.135910385721093
"P6",40,FALSE,FALSE,FALSE,FALSE,4,0.519519633219241,0.519519633219241,0.000969988565899023,683.748086912524,0.999999912994988,4,NA,"troot(x4*x4)","x6*troot(x4*x4)","x5",1,1,0.330707889557704
